Date,Game Mode,Match Mode,Turns,Duration,Victory Type,Local Outcome,Plains,Forests,Dungeons,Mountains,Settlements,Swamps,StoneCircles,P1 Steam ID,P1 Init Type,P1 End Type,P1 Hero,P1 Hero Skin,P1 Dice Skin,P1 Amulet,P1 Ring,P1 Fight,P1 Health,P1 Body,P1 Wits,P1 Spirit,P1 Gold,P1 Magic,P1 Prestige,P1 Rot,P2 Steam ID,P2 Init Type,P2 End Type,P2 Hero,P2 Hero Skin,P2 Dice Skin,P2 Amulet,P2 Ring,P2 Fight,P2 Health,P2 Body,P2 Wits,P2 Spirit,P2 Gold,P2 Magic,P2 Prestige,P2 Rot,P3 Steam ID,P3 Init Type,P3 End Type,P3 Hero,P3 Hero Skin,P3 Dice Skin,P3 Amulet,P3 Ring,P3 Fight,P3 Health,P3 Body,P3 Wits,P3 Spirit,P3 Gold,P3 Magic,P3 Prestige,P3 Rot,P4 Steam ID,P4 Init Type,P4 End Type,P4 Hero,P4 Hero Skin,P4 Dice Skin,P4 Amulet,P4 Ring,P4 Fight,P4 Health,P4 Body,P4 Wits,P4 Spirit,P4 Gold,P4 Magic,P4 Prestige,P4 Rot
2018-07-28 11:02:45,BrawlMultiplayer,Public,10,44.09,DefeatKing,Won,19,14,5,6,6,5,5,7.65611980447164E+016,Remote,Remote,River,Classic,Willow's Grace Dice,Feel,Celestite,4 4 4 4 4 5 5 5 5 5 5,5 5 5 5 5 5 5 4 4 3 5,5 5 5 5 5 5 5 5 5 5 5,4 5 5 5 5 5 5 5 5 6 6,4 4 4 4 4 4 4 4 6 4 4,1 1 0 0 2 2 3 2 6 7 10,3 2 0 2 1 4 2 4 0 1 1,0 1 2 2 3 4 5 6 6 7 6,0 0 0 0 0 0 0 0 0 0 0,7.65611983367034E+016,Remote,Remote,Amber,Classic,Abbot's Eye Dice,Think,Pink Topaz,3 6 4 4 4 4 4 4 4 4 4,5 3 4 5 5 5 3 6 5 5 4,5 5 5 5 5 6 6 6 6 6 6,5 4 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4,3 2 3 1 8 6 6 6 9 2 3,4 2 0 4 3 4 4 2 0 3 0,0 1 2 2 1 3 4 3 4 4 4,0 0 0 0 0 1 1 1 2 2 2,,Remote,AI,Sana,Classic,Bile Plague Dice,Feel,Jade,2 2 2 2 2 2 2 2 2 2 2,6 6 6 6 5 3 6 6 5 4 3,6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 5 3 3 3,6 6 6 6 7 7 7 7 7 7 7,1 1 2 2 2 2 2 2 1 1 2,4 6 7 6 6 7 5 4 2 7 7,0 0 0 0 2 2 1 1 1 0 0,0 0 0 1 1 1 1 1 1 1 1,7.6561198100012E+016,Local,Local,Hargrave,Classic,Rat Clan Dice,Think,Emerald,5 6 6 6 6 6 6 6 6 8 8,5 5 4 4 4 5 5 6 6 5 1,5 5 5 5 5 6 6 6 6 6 6,5 5 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2,3 3 6 6 6 6 6 4 6 7 7,2 2 0 2 2 0 0 9 4 0 0,0 1 1 1 1 2 3 3 5 8 0,0 0 0 0 0 0 0 0 0 0 0
2018-07-28 10:16:32,BrawlMultiplayer,Public,13.25,50.6,DefeatKing,Lost,19,13,5,6,5,6,6,7.65611979646942E+016,Remote,Remote,Hargrave,Classic,Bandit Clan Dice,Intimidate,Emerald,5 6 6 6 8 6 6 6 6 7 7 7 7 7,5 1 5 5 3 4 2 1 6 1 2 2 1 1,5 5 5 5 5 5 6 6 6 6 6 6 6 6,4 4 4 4 3 4 4 4 4 4 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 0 0 0 3 0 3 3 6 0 3 2 2 2,2 2 2 2 0 2 2 0 0 2 2 0 0 2,0 1 0 0 0 1 3 3 2 3 5 6 6 6,2 2 2 2 2 2 2 2 2 0 0 0 0 0,7.6561198100012E+016,Local,Local,Magna,Shieldfury,Bloodmist Dice,Think,Onyx,5 5 5 5 5 5 7 6 6 6 6 6 6 6,6 5 5 6 7 7 7 7 7 5 7 6 7 7,6 6 6 6 7 7 7 7 7 7 7 7 7 7,4 5 5 5 7 5 4 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2 2 2,3 2 4 2 3 3 1 1 3 2 5 2 5 5,0 2 3 8 3 2 2 2 2 2 2 2 2 2,0 1 1 1 2 2 3 3 3 4 4 4 4 4,0 0 0 0 0 0 0 0 0 0 0 0 0 0,7.65611980447164E+016,Remote,Remote,River,Classic,Willow's Grace Dice,Feel,Celestite,4 5 5 5 5 5 5 5 5 5 5 5 5 5,4 5 2 2 1 5 4 5 3 3 5 3 1 3,5 7 5 5 5 5 5 5 5 5 5 4 4 4,4 4 4 5 5 5 5 5 5 5 5 6 6 6,4 4 4 4 4 4 4 4 5 5 7 5 5 5,3 3 5 5 7 5 5 4 8 6 7 7 9 9,0 0 0 4 0 0 0 1 1 5 2 4 0 5,0 2 2 3 3 4 4 4 5 5 5 8 7 0,0 1 1 1 1 1 1 0 2 3 3 3 4 4,7.65611979931451E+016,Remote,Remote,Horace,Classic,Bile Plague Dice,Think,Amethyst,5 5 5 5 5 5 5 5 5 6 6 6 6 6,5 2 5 3 2 6 6 3 2 3 6 6 6 6,6 6 6 6 6 6 6 6 6 6 6 6 6 6,4 5 5 5 5 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2 2 2,4 1 0 0 0 0 0 0 0 0 0 0 4 4,2 4 1 0 0 2 2 2 2 2 0 3 3 2,0 1 1 2 2 1 0 0 0 1 1 1 1 1,1 1 1 2 2 4 4 4 4 4 4 5 5 5
2018-07-28 00:06:28,BrawlMultiplayer,Public,9.75,64.49,Prestige,Won,17,14,6,6,5,7,5,7.65611979928394E+016,Remote,Remote,Amber,Classic,Abbot's Eye Dice,Scratch,Emerald,4 4 6 4 4 4 4 5 5 5 5 5 5 7 7,5 5 3 4 5 5 5 5 1 1 1 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,4 5 4 5 5 5 5 5 6 6 6 6 6 5 5,4 4 4 4 4 4 4 4 4 4 5 5 5 5 5,5 2 4 4 7 8 12 12 15 13 16 15 18 18 18,4 4 2 1 1 2 2 1 1 4 0 1 1 5 5,0 2 2 3 1 2 2 3 4 3 4 3 3 6 6,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1,,Remote,AI,Hargrave,Classic,Abbot's Eye Dice,Sprint,Emerald,5 6 6 6 6 6 6 6 6 6 7 7 7 7 7,5 4 5 5 5 5 5 4 5 5 4 3 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 5 5 5 5 5 5 5 5 5 5,2 2 2 2 3 3 3 3 3 3 3 3 3 3 3,5 4 2 2 1 1 7 7 10 10 11 10 11 11 11,2 2 2 2 1 0 0 3 0 1 1 2 0 3 3,1 2 1 1 3 2 2 2 2 2 3 5 3 4 4,0 0 0 0 0 0 0 0 1 1 1 1 1 1 1,7.6561198100012E+016,Local,Local,Thane,Hakonsguard,Amber Swirl Dice,Think,Moonstone,5 5 5 5 5 5 5 5 5 5 5 6 6 6 6,5 5 2 2 2 3 2 6 5 4 6 6 2 2 2,5 5 7 5 5 6 6 6 6 6 6 6 8 6 6,4 5 5 5 5 5 5 5 6 6 6 8 6 6 6,3 3 3 3 3 3 3 3 3 3 5 3 3 3 3,5 5 5 2 7 7 8 6 7 3 3 3 4 8 8,2 5 3 5 5 2 4 2 2 5 0 2 4 1 1,0 1 1 1 1 2 3 2 2 3 3 4 8 8 8,0 0 0 0 0 0 0 0 1 0 2 2 2 2 2,,Remote,AI,Sargon,Veil Lord,Abbot's Eye Dice,Scratch,Ruby,4 5 5 5 5 6 5 5 5 5 5 5 5 5 5,4 4 4 4 2 4 4 4 4 2 4 3 4 4 4,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,5 5 5 5 5 4 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,3 1 0 4 3 2 4 4 7 7 10 10 16 16 16,3 4 0 4 4 4 2 2 2 4 4 4 4 4 4,0 1 1 1 1 0 1 2 3 3 1 1 0 0 0,0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
2018-07-26 17:17:54,ClassicMultiplayer,Public,5.5,22.52,DefeatKing,Lost,20,14,7,5,5,5,4,9.72821675875167E+016,Local,Local,Elyssia,Build Master,Gangrene Smirch Dice,Scratch,Emerald,4 4 4 4 4 4,5 2 2 3 3 3,5 5 5 6 6 6,5 6 6 6 6 6,5 3 3 3 3 3,5 2 3 4 5 5,0 3 1 3 0 0,0 1 2 3 3 6,0 0 0 0 3 3,1.07819751852818E+019,Remote,Remote,Twiss,Classic,Ancients' Gambit Dice,Think,Pink Topaz,3 5 4 4 5 5,4 3 4 4 3 1,4 4 4 4 4 4,6 5 6 7 8 8,4 4 4 4 4 4,3 2 4 2 4 3,3 0 0 11 1 2,0 0 1 1 1 1,0 0 1 1 0 0,3.20307360226719E+018,Remote,Remote,Amber,Classic,Evergreen Dice,Dig,Emerald,3 3 3 3 3 3,5 4 5 5 2 5,5 5 5 5 5 5,4 4 4 4 4 4,4 4 4 5 5 5,6 9 5 2 8 8,1 3 3 2 2 0,1 1 1 2 2 2,0 0 0 0 2 3,2.55605917726735E+018,Remote,Remote,River,Classic,Early Access Dice,Watch,Celestite,4 5 5 5 5 5,5 5 5 5 5 3,5 5 5 5 5 5,4 4 4 4 4 4,3 3 3 3 3 3,0 5 1 2 3 3,1 3 3 3 3 3,0 1 1 0 0 0,0 0 0 0 0 1
2018-07-23 00:30:32,ClassicMultiplayer,Public,7.5,48.28,Prestige,Lost,18,16,7,5,5,5,4,7.6561198100012E+016,Local,Local,Elyssia,Classic,Rabbit Clan Dice,Scratch,Emerald,4 4 5 5 6 6 6 6 6 6 6,5 4 4 6 6 5 4 6 6 6 6,5 5 5 6 6 6 6 6 6 6 6,5 5 5 5 5 5 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3,5 5 7 6 12 10 11 9 7 7 7,3 1 1 0 0 1 1 1 1 2 2,0 0 2 3 4 4 7 8 9 0 0,0 0 0 0 0 0 0 0 0 0 0,,Remote,AI,River,Classic,Classic Dice,Scratch,Celestite,5 6 6 6 6 6 6 6 6 6 6,5 5 4 1 5 5 5 3 5 5 5,5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 5 5 5 5 5 5 5,3 3 3 3 3 5 3 3 3 3 3,1 1 3 0 0 0 2 2 1 0 0,3 3 3 3 3 1 1 3 3 3 3,0 1 1 2 2 2 0 0 0 0 0,0 0 0 0 0 0 0 1 1 1 1,7.6561198268293E+016,Remote,Remote,Magna,Classic,Willow's Grace Dice,Think,Rubellite,5 6 6 6 6 6 7 7 7 7 7,5 5 6 6 5 5 5 5 6 4 4,6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 5 5 5 5 5 6 6,2 2 2 2 2 2 2 2 2 2 2,2 0 0 0 2 4 1 0 2 7 7,1 2 3 0 0 1 1 1 5 3 3,0 1 1 1 2 3 4 4 5 10 10,0 1 1 1 1 1 1 1 2 2 2,,Remote,AI,Brun,Classic,Sunken Heart Dice,Scratch,Jade,5 7 6 6 6 6 6 6 6 6 6,6 6 6 6 2 6 6 4 6 2 2,6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3,3 5 3 3 3 3 3 3 3 3 3,7 1 2 2 3 3 4 4 5 5 5,3 0 0 3 3 4 4 3 4 3 3,0 1 0 0 1 1 0 0 0 1 1,0 0 0 0 0 0 0 0 0 0 0
2018-07-21 09:44:46,BrawlMultiplayer,Public,14,64.95,Prestige,Won,19,14,6,5,6,6,4,7.65611980401697E+016,Remote,Remote,Sargon,Classic,Willow's Grace Dice,Think,Cat's Eye,3 3 3 3 3 3 4 3 4 4 3 3 3 3 3,4 4 4 3 4 4 4 5 4 5 5 5 5 4 4,4 4 4 4 4 4 4 5 4 5 5 5 5 5 5,6 7 7 7 7 7 7 7 7 7 7 8 8 8 8,4 4 4 5 5 5 5 5 5 5 6 5 6 6 6,3 1 3 0 3 0 2 1 3 6 7 7 8 4 4,1 2 0 1 1 1 0 0 0 0 0 1 3 0 0,0 0 1 3 2 4 2 2 4 7 7 7 7 6 6,0 0 0 1 1 1 1 1 2 2 2 2 2 0 0,7.65611981581678E+016,Remote,Remote,Barnaby,Classic,Wine Cloud Dice,Discipline,Spinel,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,6 5 2 1 6 6 5 6 5 6 3 2 6 5 5,6 5 5 5 6 6 5 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,5 3 3 1 3 3 2 1 2 1 1 1 2 2 2,2 6 6 2 2 8 5 3 3 2 2 2 2 2 2,1 1 1 1 2 2 2 2 2 2 2 2 0 0 0,0 0 1 1 1 1 1 2 2 2 2 2 2 2 2,7.65611981129061E+016,Remote,Remote,Brun,Classic,Honey Cloud Dice,Feel,Amber,5 4 4 4 4 5 5 6 4 5 5 5 6 5 5,6 2 6 6 3 3 3 3 5 6 4 6 6 6 6,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 4 4 4 4 4 4 4 4 4 4,4 5 5 5 5 5 5 5 5 5 5 5 5 5 5,5 5 5 5 4 1 1 2 4 4 3 5 14 15 15,3 3 8 5 5 5 4 1 1 3 3 6 0 5 5,0 3 2 2 3 4 4 5 5 5 4 4 8 6 6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7.6561198100012E+016,Local,Local,Yordana,Classic,Gas Dice,Scratch,Aquamarine,3 3 3 4 3 3 4 4 4 4 4 4 5 5 5,2 6 6 2 5 5 6 5 4 5 3 8 6 6 6,5 6 6 6 5 5 6 5 5 5 6 8 6 6 6,5 5 5 4 5 5 5 5 5 5 5 5 5 6 6,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,5 5 7 4 8 8 15 17 16 15 13 6 12 11 11,2 1 1 4 2 4 2 5 4 5 6 1 1 1 1,0 0 0 0 0 0 1 1 4 3 3 4 8 9 9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2018-07-21 00:30:51,BrawlMultiplayer,Public,11.25,44.9,DefeatKing,Won,17,15,6,6,6,6,4,,Remote,AI,Sana,Classic,Dancing Dragon Dice,Think,Amethyst,2 2 4 2 2 2 2 2 2 2 2 2 4 4,6 6 4 6 6 8 6 6 6 6 5 4 6 6,6 6 6 6 6 8 6 6 6 6 6 6 6 6,4 5 4 5 5 5 5 5 5 5 5 5 4 4,5 5 5 5 5 7 5 5 5 5 5 5 5 5,3 3 0 0 2 2 4 4 4 4 4 4 6 6,5 3 1 0 0 0 0 5 3 5 5 6 4 5,0 1 1 1 0 0 0 0 1 0 0 0 0 0,0 1 2 3 3 3 3 3 4 6 6 6 7 7,,Remote,AI,Hargrave,Classic,Bloodstone Fire Dice,Spoil,Emerald,5 6 6 6 6 6 6 6 6 6 6 6 6 6,4 5 5 3 3 3 5 6 2 6 3 2 1 1,5 5 5 5 5 5 5 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2 2 2,4 4 4 2 4 0 2 2 11 11 10 10 13 13,1 1 1 4 4 2 2 2 2 2 0 2 2 2,0 0 0 0 0 0 0 1 0 0 0 0 0 0,2 2 2 2 3 3 3 3 4 4 4 4 4 4,7.6561198100012E+016,Local,Local,Sargon,Classic,Flint Dice,Scratch,Tanzanite,4 4 4 4 4 4 5 5 5 5 5 5 5 5,4 4 4 3 4 4 2 2 5 5 4 3 1 3,4 4 4 4 5 5 5 5 5 5 5 5 5 5,5 6 6 6 6 6 6 6 6 6 6 7 7 7,4 4 4 4 4 4 4 4 4 4 4 4 4 4,6 6 5 5 3 3 5 5 5 8 0 0 6 6,4 1 1 2 1 4 0 2 0 4 5 2 0 1,0 1 1 1 2 2 4 4 4 4 4 5 9 0,0 0 0 0 0 0 0 0 1 1 1 1 2 2,7.65611980778974E+016,Remote,Remote,Brun,Warlord,Dancing Dragon Dice,Think,Jade,4 5 6 5 5 6 5 5 5 6 5 5 8 8,6 6 6 6 6 6 5 5 6 6 6 6 6 6,6 6 6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 4 4 4 4 4,5 2 3 0 2 7 10 10 11 13 12 11 0 0,3 1 3 1 1 0 0 1 1 0 0 1 0 4,0 1 2 2 2 3 3 4 4 10 10 10 12 12,0 0 0 0 0 0 0 0 0 0 0 0 0 0
2018-07-20 23:41:22,BrawlMultiplayer,Public,12.5,38,Prestige,Lost,20,12,5,5,6,7,5,,Remote,AI,Thane,Classic,Willow's Grace Dice,Think,Celestite,5 6 6 6 6 6 6 6 6 6 6 6 6 6 6,4 5 5 6 6 3 6 6 2 6 6 4 3 6 6,5 5 5 6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 5 5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 1 2 6 8 4 4 1 2 2 3 3 4 4 4,0 3 2 3 1 3 0 3 0 3 3 3 1 3 3,0 0 0 4 5 6 6 6 7 7 7 8 9 8 8,0 0 0 1 1 1 1 1 1 2 2 2 2 2 2,,Remote,AI,River,Classic,Bile Plague Dice,Resist,Celestite,4 4 6 5 5 5 5 5 5 5 7 5 5 5 5,5 5 5 5 3 5 5 4 3 1 5 2 5 3 3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 3 4 4 4 4 4 4 4 3 4 4 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 1 1 5 11 13 13 13 20 20 23 23 24 24 24,3 3 1 3 5 3 3 1 1 3 1 3 2 3 3,0 0 0 2 1 0 0 1 1 1 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1,7.6561198100012E+016,Local,Local,Barnaby,Classic,Smoke Dice,Think,Rainbow Quartz,4 5 5 5 5 5 5 5 5 6 6 6 6 6 6,6 3 1 6 6 6 5 4 6 6 5 4 7 5 5,6 6 6 6 6 6 6 6 6 6 6 6 8 8 8,5 4 5 5 5 5 6 6 6 6 6 7 7 7 7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 5 6 0 2 2 3 3 7 7 13 13 17 17 17,0 2 3 2 3 2 3 2 3 2 2 2 1 1 1,1 1 2 1 1 1 2 2 2 3 3 3 6 7 7,0 0 0 0 0 0 0 0 2 2 2 2 2 3 3,,Remote,AI,Horace,Classic,Abbot's Eye Dice,Resist,Celestite,5 6 6 6 6 6 6 6 6 6 6 6 6 6 6,6 6 5 6 6 5 6 5 6 6 5 3 6 2 2,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,4 7 10 10 9 8 6 6 10 10 17 16 20 17 17,1 4 4 2 2 2 2 2 2 2 2 2 2 4 4,0 0 0 1 2 2 3 3 1 2 2 2 2 2 2,0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2018-07-18 22:36:45,BrawlMultiplayer,Public,14.5,91.42,Rot,Lost,19,14,7,4,4,7,5,7.65611980773926E+016,Remote,Remote,Twiss,Classic,Dancing Dragon Dice,Think,Pink Topaz,3 3 3 3 3 3 3 3 3 5 3 3 3 3 3,4 4 4 3 3 6 6 6 5 3 3 6 5 6 5,5 5 5 5 6 6 6 6 6 6 6 6 6 6 5,7 7 8 8 8 8 8 8 8 7 8 8 8 8 8,4 4 4 4 4 4 4 4 5 5 5 5 5 5 5,0 0 1 1 0 0 1 5 4 2 0 0 0 0 3,4 4 2 4 2 2 2 3 0 2 3 1 1 5 0,0 0 0 0 1 1 0 1 2 3 3 2 3 4 5,1 1 1 1 1 1 1 1 1 1 1 2 2 2 3,7.65611983321666E+016,Remote,Remote,Fang,Classic,Sunken Heart Dice,Scratch,Onyx,7 7 7 8 8 8 8 8 8 8 8 8 8 8 8,2 6 3 2 2 2 1 3 4 6 4 2 6 6 5,6 6 6 6 6 6 6 6 6 6 6 6 6 6 5,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,1 3 3 0 1 1 5 2 5 3 2 2 1 1 6,2 2 0 2 2 2 1 2 0 2 2 2 2 2 2,0 1 2 3 4 4 5 4 5 4 3 3 4 4 1,2 3 3 3 3 3 3 0 0 0 0 0 0 0 0,7.6561198100012E+016,Local,Local,Ghor,Classic,Mirky Fog Dice,Scratch,Amber,4 4 4 6 5 5 5 5 6 7 6 6 6 6 6,6 7 6 6 6 7 7 6 5 8 7 5 5 5 6,7 7 7 7 7 7 7 7 7 9 7 7 7 7 6,4 5 5 4 5 5 6 6 6 5 6 6 6 6 6,4 4 4 5 5 5 6 4 4 4 4 4 4 4 4,4 4 4 3 4 4 0 0 3 0 2 0 1 1 7,1 2 0 4 4 2 1 6 0 0 0 1 0 4 3,0 4 4 5 5 5 6 7 8 8 8 8 6 8 10,1 1 1 1 1 1 1 1 1 1 1 0 0 0 0,7.65611980903595E+016,Remote,Remote,Sargon,Classic,Sunken Heart Dice,Feel,Ruby,5 3 3 3 3 3 3 3 3 3 3 3 3 3 3,2 4 5 5 5 4 3 6 4 3 6 3 6 6 4,5 5 5 5 5 5 6 6 6 6 6 6 6 6 5,5 6 6 6 6 6 6 6 6 6 6 6 6 6 6,5 8 7 7 7 7 6 6 6 7 7 7 7 7 7,7 3 0 0 6 6 2 2 4 6 6 3 5 8 9,3 0 0 1 0 0 0 1 0 0 0 7 7 7 7,0 1 0 0 0 2 3 2 2 3 2 2 5 7 0,3 4 4 5 5 8 8 9 9 10 12 12 12 14 14
2018-07-18 21:03:04,BrawlMultiplayer,Public,9.25,46.62,DefeatKing,Lost,15,15,4,7,4,7,8,7.6561198075555E+016,Remote,Remote,Zosha,Classic,Classic Dice,Scratch,Ruby,6 7 7 7 7 7 7 7 7 7,4 5 5 5 5 6 6 1 6 6,5 5 5 5 6 6 6 6 6 6,5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 3,3 0 2 1 0 0 2 0 1 1,2 1 1 3 1 1 1 3 0 1,0 1 0 0 1 0 0 1 0 0,1 1 1 1 1 1 1 1 0 0,7.65611983528794E+016,Remote,Remote,River,Classic,Rabbit Clan Dice,Scratch,Celestite,5 6 6 6 9 6 8 7 10 9,3 5 5 6 4 6 6 4 3 4,6 6 6 6 6 6 6 6 6 6,5 5 5 5 3 6 6 6 5 6,3 3 3 5 5 5 5 6 4 4,7 7 1 1 1 2 3 1 2 1,3 2 2 3 2 4 0 0 0 3,0 1 0 1 1 1 3 3 4 0,2 3 3 3 3 3 4 4 6 6,7.65611981340459E+016,Remote,Remote,Twiss,Classic,Rotlock Dice,Feel,Celestite,3 3 3 3 3 3 3 3 3 3,4 4 5 5 5 2 5 4 3 3,5 5 5 5 5 5 5 5 5 5,6 7 7 7 7 7 7 8 8 8,5 5 5 5 6 6 6 6 6 6,2 0 4 1 4 8 15 7 11 11,5 5 5 5 0 1 1 6 4 6,0 1 0 0 1 5 4 6 7 7,1 1 1 1 1 1 1 0 0 0,7.6561198100012E+016,Local,Local,Scarlet,Classic,Blood Dice,Scratch,Amethyst,5 5 5 5 5 5 5 5 5 5,4 6 5 5 6 6 3 6 6 6,6 6 6 6 6 6 6 6 6 6,7 5 5 7 7 7 7 7 7 7,3 3 3 3 3 3 3 3 3 3,4 4 1 1 0 0 2 2 3 3,0 4 0 0 1 1 0 1 1 3,0 1 3 4 4 4 5 4 5 6,1 2 2 2 2 0 0 0 0 0
2018-07-15 00:51:34,BrawlMultiplayer,Public,9.5,48.92,None,DidNotFinish,16,14,5,6,6,8,5,,Remote,,Sargon,Classic,Willow's Grace Dice,Scratch,Turquoise,4 5 5 5 5 5 5 5 5 5 5 5,4 2 3 4 4 3 2 4 4 4 4 4,4 4 4 4 4 4 4 4 4 4 4 4,5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 5 5 5 5 5 7 5 5 5,2 2 4 4 6 2 4 4 7 1 2 2,3 4 4 3 3 2 2 5 2 2 2 2,0 1 1 2 2 3 3 2 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,,Remote,,Thane,Hakonsguard,Winter Dice,Think,Celestite,5 6 6 6 6 6 6 7 7 7 7 9,4 3 3 5 4 4 3 2 4 5 3 5,5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 5 5 5 5 6 5,3 3 3 3 3 3 3 3 3 3 3 3,5 3 0 0 3 1 0 0 3 3 5 7,3 4 0 2 2 5 2 1 1 1 0 1,0 1 1 1 1 1 2 3 2 2 3 6,0 0 0 1 2 4 4 4 4 4 6 6,,Remote,,Sylas,Classic,Rotlock Dice,Resist,Serendibite,5 6 6 6 6 6 6 7 7 7 7 7,4 3 5 5 5 6 6 6 6 5 2 7,5 5 5 5 5 6 6 6 6 6 7 7,3 3 3 3 3 3 3 3 3 3 3 3,3 3 3 3 3 3 3 3 3 3 3 3,3 3 0 0 1 0 1 1 2 2 0 0,3 3 3 3 3 4 4 3 3 3 6 3,0 1 0 0 0 1 1 2 2 2 4 4,0 0 0 0 0 0 0 0 0 0 0 1,,Local,,Ghor,The Mighty,Amber Swirl Dice,Think,Jade,3 3 3 3 4 4 4 4 4 5 5 5,6 8 6 6 6 6 6 6 5 6 5 6,6 8 6 6 6 6 6 6 6 6 6 6,4 5 5 5 5 6 6 6 6 6 6 6,4 4 4 4 4 4 5 5 5 5 5 4,3 3 4 1 4 9 10 8 15 12 16 13,2 2 0 4 2 0 0 2 2 5 3 1,0 1 2 2 4 5 6 7 5 6 6 6,0 0 0 0 0 0 0 0 0 0 0 0
